Lateness_t2;Assembly_t2;Total_t2;CycleTime_t2;Consumab_t2;Material_t2;InDueTotal_t2;Lateness_t1;Assembly_t1;Total_t1;CycleTime_t1;Consumab_t1;Material_t1;InDueTotal_t1;Lateness_t0;Assembly_t0;Total_t0;Consumab_t0;Material_t0;InDueTotal_t0;CycleTime_t0
-993.6527778;4.063950674;216;1429.092593;19960.65269;3197638.061;216;-983.4394619;4.012192262;223;1437.484305;19925.22332;3206904.209;223;-981.1315789;4.040737269;228;19970.42715;3198538.965;228;1440.461864
-983.4394619;4.012192262;223;1437.484305;19925.22332;3206904.209;223;-981.1315789;4.040737269;228;1440.868421;19970.42715;3198538.965;228;-980.940678;4.02994482;236;19985.02915;3186273.13;236;1437.5125
-981.1315789;4.040737269;228;1440.868421;19970.42715;3198538.965;228;-980.940678;4.02994482;236;1440.461864;19985.02915;3186273.13;236;-985.825;4.02772341;240;19988.99291;3204817.286;240;1429.028455
-980.940678;4.02994482;236;1440.461864;19985.02915;3186273.13;236;-985.825;4.02772341;240;1437.5125;19988.99291;3204817.286;240;-993.9756098;3.982892895;246;19962.84871;3190746.268;246;1425.996094
-985.825;4.02772341;240;1437.5125;19988.99291;3204817.286;240;-993.9756098;3.982892895;246;1429.028455;19962.84871;3190746.268;246;-993.6835938;3.946035156;256;19960.39523;3189523.974;256;1435.479554
-993.9756098;3.982892895;246;1429.028455;19962.84871;3190746.268;246;-993.6835938;3.946035156;256;1425.996094;19960.39523;3189523.974;256;-981.8513011;3.950794207;269;19984.46207;3206824.984;269;1434.533088
-993.6835938;3.946035156;256;1425.996094;19960.39523;3189523.974;256;-981.8513011;3.950794207;269;1435.479554;19984.46207;3206824.984;269;-980.4117647;3.970632937;272;19985.56261;3206327.206;272;1433.630435
-981.8513011;3.950794207;269;1435.479554;19984.46207;3206824.984;269;-980.4117647;3.970632937;272;1434.533088;19985.56261;3206327.206;272;-984.7681159;3.970359496;276;19993.38276;3217119.912;276;1429.024823
-980.4117647;3.970632937;272;1434.533088;19985.56261;3206327.206;272;-984.7681159;3.970359496;276;1433.630435;19993.38276;3217119.912;276;-990.464539;4.00398035;282;19967.23921;3206131.303;282;1417.692042
-984.7681159;3.970359496;276;1433.630435;19993.38276;3217119.912;276;-990.464539;4.00398035;282;1429.024823;19967.23921;3206131.303;282;-999.5467128;4.002912037;289;19955.20615;3198505.824;289;1412.398649
-990.464539;4.00398035;282;1429.024823;19967.23921;3206131.303;282;-999.5467128;4.002912037;289;1417.692042;19955.20615;3198505.824;289;-1005.074324;3.994363678;296;19987.60652;3200376.13;296;1414.038961
-999.5467128;4.002912037;289;1417.692042;19955.20615;3198505.824;289;-1005.074324;3.994363678;296;1412.398649;19987.60652;3200376.13;296;-1001.279221;3.994777261;308;19957.47649;3207235.667;308;1416.679487
-1005.074324;3.994363678;296;1412.398649;19987.60652;3200376.13;296;-1001.279221;3.994777261;308;1414.038961;19957.47649;3207235.667;308;-1001.317308;3.982029297;312;19950.30173;3206807.756;312;1412.451713
-1001.279221;3.994777261;308;1414.038961;19957.47649;3207235.667;308;-1001.317308;3.982029297;312;1416.679487;19950.30173;3206807.756;312;-1003.006231;4.006587798;321;19923.85622;3206041.396;321;1410.113497
-1001.317308;3.982029297;312;1416.679487;19950.30173;3206807.756;312;-1003.006231;4.006587798;321;1412.451713;19923.85622;3206041.396;321;-1005.996933;4.020194792;326;19985.91334;3207569.391;326;1403.095808
-1003.006231;4.006587798;321;1412.451713;19923.85622;3206041.396;321;-1005.996933;4.020194792;326;1410.113497;19985.91334;3207569.391;326;-1012.48503;4.036145833;334;19941.83919;3200298.405;334;1396.359882
-1005.996933;4.020194792;326;1410.113497;19985.91334;3207569.391;326;-1012.48503;4.036145833;334;1403.095808;19941.83919;3200298.405;334;-1019.241888;4.037253806;339;19970.72081;3201294.367;339;1389.057307
-1012.48503;4.036145833;334;1403.095808;19941.83919;3200298.405;334;-1019.241888;4.037253806;339;1396.359882;19970.72081;3201294.367;339;-1026.876791;4.043341588;349;19972.58431;3212757.419;349;1387.694678
-1019.241888;4.037253806;339;1396.359882;19970.72081;3201294.367;339;-1026.876791;4.043341588;349;1389.057307;19972.58431;3212757.419;349;-1025.705882;4.059895448;357;19982.08603;3204864.352;357;1385.637883
-1026.876791;4.043341588;349;1389.057307;19972.58431;3212757.419;349;-1025.705882;4.059895448;357;1387.694678;19982.08603;3204864.352;357;-1027.428969;4.030957576;359;19984.42085;3209374.234;359;1379.870879
-1025.705882;4.059895448;357;1387.694678;19982.08603;3204864.352;357;-1027.428969;4.030957576;359;1385.637883;19984.42085;3209374.234;359;-1031.708791;4.051635789;364;19988.89938;3196391.51;364;1374.430108
-1027.428969;4.030957576;359;1385.637883;19984.42085;3209374.234;359;-1031.708791;4.051635789;364;1379.870879;19988.89938;3196391.51;364;-1035.16129;4.04499799;372;19941.35383;3203089.102;372;1375.227979
-1031.708791;4.051635789;364;1379.870879;19988.89938;3196391.51;364;-1035.16129;4.04499799;372;1374.430108;19941.35383;3203089.102;372;-1032.888601;4.042527658;386;19965.42957;3207509.725;386;1375.553846
-1035.16129;4.04499799;372;1374.430108;19941.35383;3203089.102;372;-1032.888601;4.042527658;386;1375.227979;19965.42957;3207509.725;386;-1032.825641;4.044955508;390;19932.22101;3201083.215;390;1372.265152
-1032.888601;4.042527658;386;1375.227979;19965.42957;3207509.725;386;-1032.825641;4.044955508;390;1375.553846;19932.22101;3201083.215;390;-1035.328283;4.007779167;396;19922.68462;3202531.834;396;1381.267813
-1032.825641;4.044955508;390;1375.553846;19932.22101;3201083.215;390;-1035.328283;4.007779167;396;1372.265152;19922.68462;3202531.834;396;-1029.506143;4.005179816;407;19983.07883;3214561.272;407;1385.590361
-1035.328283;4.007779167;396;1372.265152;19922.68462;3202531.834;396;-1029.506143;4.005179816;407;1381.267813;19983.07883;3214561.272;407;-1023.920482;3.991976983;415;19949.83454;3192351.152;415;1387.145238
-1029.506143;4.005179816;407;1381.267813;19983.07883;3214561.272;407;-1023.920482;3.991976983;415;1385.590361;19949.83454;3192351.152;415;-1021.27619;3.996520503;420;19982.4272;3188333.551;420;1405.933025
-1023.920482;3.991976983;415;1385.590361;19949.83454;3192351.152;415;-1021.27619;3.996520503;420;1387.145238;19982.4272;3188333.551;420;-1002.669746;3.985647135;433;19951.8623;3205847.084;433;1421.533937
-1021.27619;3.996520503;420;1387.145238;19982.4272;3188333.551;420;-1002.669746;3.985647135;433;1405.933025;19951.8623;3205847.084;433;-987.8552036;4.002876763;442;19990.76733;3197211.562;442;1435.38
-1002.669746;3.985647135;433;1405.933025;19951.8623;3205847.084;433;-987.8552036;4.002876763;442;1421.533937;19990.76733;3197211.562;442;-974.92;4.010392361;450;19983.38633;3211499.01;450;1442.603939
-987.8552036;4.002876763;442;1421.533937;19990.76733;3197211.562;442;-974.92;4.010392361;450;1435.38;19983.38633;3211499.01;450;-967.9015317;4.005278762;457;19991.13775;3218615.495;457;1448.248927
-974.92;4.010392361;450;1435.38;19983.38633;3211499.01;450;-967.9015317;4.005278762;457;1442.603939;19991.13775;3218615.495;457;-961.0107296;3.973085325;466;19979.98212;3197540.617;466;1451.048832
-967.9015317;4.005278762;457;1442.603939;19991.13775;3218615.495;457;-961.0107296;3.973085325;466;1448.248927;19979.98212;3197540.617;466;-960.0488323;3.967982639;471;19989.6644;3209775.95;471;1452.050209
-961.0107296;3.973085325;466;1448.248927;19979.98212;3197540.617;466;-960.0488323;3.967982639;471;1451.048832;19989.6644;3209775.95;471;-957.7845188;3.959024107;478;19948.51425;3207839.562;478;1453.983573
-960.0488323;3.967982639;471;1451.048832;19989.6644;3209775.95;471;-957.7845188;3.959024107;478;1452.050209;19948.51425;3207839.562;478;-958.312115;3.968121626;487;19932.83138;3200918.222;487;1452.433538
-957.7845188;3.959024107;478;1452.050209;19948.51425;3207839.562;478;-958.312115;3.968121626;487;1453.983573;19932.83138;3200918.222;487;-958.9631902;3.958876447;489;19981.21654;3218823.593;489;1446.152
-958.312115;3.968121626;487;1453.983573;19932.83138;3200918.222;487;-958.9631902;3.958876447;489;1452.433538;19981.21654;3218823.593;489;-964.852;3.94789726;500;19986.9111;3213018.279;500;1444.24902
-958.9631902;3.958876447;489;1452.433538;19981.21654;3218823.593;489;-964.852;3.94789726;500;1446.152;19986.9111;3213018.279;500;-964.9980392;3.929947072;510;19985.41675;3207059.463;510;1446.406551
-964.852;3.94789726;500;1446.152;19986.9111;3213018.279;500;-964.9980392;3.929947072;510;1444.24902;19985.41675;3207059.463;510;-965.5202312;3.953521389;519;19972.30409;3209898.803;519;1444.812144
-964.9980392;3.929947072;510;1444.24902;19985.41675;3207059.463;510;-965.5202312;3.953521389;519;1446.406551;19972.30409;3209898.803;519;-965.9905123;3.941986705;527;19973.50039;3210232.176;527;1444.188679
-965.5202312;3.953521389;519;1446.406551;19972.30409;3209898.803;519;-965.9905123;3.941986705;527;1444.812144;19973.50039;3210232.176;527;-966.8698113;3.958383387;530;19969.79817;3211168.365;530;1442.031835
-965.9905123;3.941986705;527;1444.812144;19973.50039;3210232.176;527;-966.8698113;3.958383387;530;1444.188679;19969.79817;3211168.365;530;-969.8464419;3.936274172;534;19980.60434;3210391.546;534;1434.52963
-966.8698113;3.958383387;530;1444.188679;19969.79817;3211168.365;530;-969.8464419;3.936274172;534;1442.031835;19980.60434;3210391.546;534;-975.2074074;3.973324763;540;19989.01986;3215705.879;540;1427.398907
-969.8464419;3.936274172;534;1442.031835;19980.60434;3210391.546;534;-975.2074074;3.973324763;540;1434.52963;19989.01986;3215705.879;540;-981.0619308;3.961968229;549;19982.91187;3215214.119;549;1424.099099
-975.2074074;3.973324763;540;1434.52963;19989.01986;3215705.879;540;-981.0619308;3.961968229;549;1427.398907;19982.91187;3215214.119;549;-984.563964;3.9576866;555;19975.92425;3212351.116;555;1422.953321
-981.0619308;3.961968229;549;1427.398907;19982.91187;3215214.119;549;-984.563964;3.9576866;555;1424.099099;19975.92425;3212351.116;555;-986.6247756;3.950733105;557;19987.63615;3210930.107;557;1417.809524
-984.563964;3.9576866;555;1424.099099;19975.92425;3212351.116;555;-986.6247756;3.950733105;557;1422.953321;19987.63615;3210930.107;557;-991.8201058;3.958308735;567;19965.95425;3211485.408;567;1414.080139
-986.6247756;3.950733105;557;1422.953321;19987.63615;3210930.107;557;-991.8201058;3.958308735;567;1417.809524;19965.95425;3211485.408;567;-995.3275261;3.96278001;574;19968.33564;3208916.347;574;1410.982669
-991.8201058;3.958308735;567;1417.809524;19965.95425;3211485.408;567;-995.3275261;3.96278001;574;1414.080139;19968.33564;3208916.347;574;-997.6828423;3.965788358;577;19964.77015;3208142.257;577;1405.423469
-995.3275261;3.96278001;574;1414.080139;19968.33564;3208916.347;574;-997.6828423;3.965788358;577;1410.982669;19964.77015;3208142.257;577;-1001.603741;3.976017684;588;19980.17393;3209827.245;588;1403.766497
-997.6828423;3.965788358;577;1410.982669;19964.77015;3208142.257;577;-1001.603741;3.976017684;588;1405.423469;19980.17393;3209827.245;588;-1003.389171;3.967713841;591;19972.48934;3206345.783;591;1398.081531
-1001.603741;3.976017684;588;1405.423469;19980.17393;3209827.245;588;-1003.389171;3.967713841;591;1403.766497;19972.48934;3206345.783;591;-1007.364393;3.986111032;601;19986.02401;3216477.425;601;1395.418451
-1003.389171;3.967713841;591;1403.766497;19972.48934;3206345.783;591;-1007.364393;3.986111032;601;1398.081531;19986.02401;3216477.425;601;-1008.99341;3.971198853;607;19985.91977;3213779.421;607;1393.513912
-1007.364393;3.986111032;601;1398.081531;19986.02401;3216477.425;601;-1008.99341;3.971198853;607;1395.418451;19985.91977;3213779.421;607;-1011.163666;3.967407176;611;19978.8793;3211360.192;611;1387.667742
-1008.99341;3.971198853;607;1395.418451;19985.91977;3213779.421;607;-1011.163666;3.967407176;611;1393.513912;19978.8793;3211360.192;611;-1015.937097;3.982934409;620;19926.22685;3210505.201;620;1384.552548
-1011.163666;3.967407176;611;1393.513912;19978.8793;3211360.192;611;-1015.937097;3.982934409;620;1387.667742;19926.22685;3210505.201;620;-1017.732484;3.971446332;628;19967.9493;3208701.332;628;1391.029734
-1015.937097;3.982934409;620;1387.667742;19926.22685;3210505.201;620;-1017.732484;3.971446332;628;1384.552548;19967.9493;3208701.332;628;-1013.312989;3.957216734;639;19946.10866;3208134.792;639;1397.771957
-1017.732484;3.971446332;628;1384.552548;19967.9493;3208701.332;628;-1013.312989;3.957216734;639;1391.029734;19946.10866;3208134.792;639;-1006.904468;3.962278812;649;19979.40982;3204344.667;649;1409.004552
-1013.312989;3.957216734;639;1391.029734;19946.10866;3208134.792;639;-1006.904468;3.962278812;649;1397.771957;19979.40982;3204344.667;649;-997.2261002;3.963333004;659;19943.85852;3209237.589;659;1415.681682
-1006.904468;3.962278812;649;1397.771957;19979.40982;3204344.667;649;-997.2261002;3.963333004;659;1409.004552;19943.85852;3209237.589;659;-990.2987988;3.944306315;666;19982.13021;3216287.454;666;1420.430906
-997.2261002;3.963333004;659;1409.004552;19943.85852;3209237.589;659;-990.2987988;3.944306315;666;1415.681682;19982.13021;3216287.454;666;-985.794948;3.938764497;673;19979.90484;3211620.315;673;1420.933726
-990.2987988;3.944306315;666;1415.681682;19982.13021;3216287.454;666;-985.794948;3.938764497;673;1420.430906;19979.90484;3211620.315;673;-983.3343152;3.93675659;679;19958.40049;3210506.832;679;1420.89781
-985.794948;3.938764497;673;1420.430906;19979.90484;3211620.315;673;-983.3343152;3.93675659;679;1420.933726;19958.40049;3210506.832;679;-983.8277372;3.933874263;685;19958.12745;3211329.66;685;1419.506512
-983.3343152;3.93675659;679;1420.933726;19958.40049;3210506.832;679;-983.8277372;3.933874263;685;1420.89781;19958.12745;3211329.66;685;-984.8393632;3.930874167;691;19974.73375;3215403.368;691;1417.074286
-983.8277372;3.933874263;685;1420.89781;19958.12745;3211329.66;685;-984.8393632;3.930874167;691;1419.506512;19974.73375;3215403.368;691;-985.8;3.911953073;700;19984.19542;3214080.915;700;1416.75565
-984.8393632;3.930874167;691;1419.506512;19974.73375;3215403.368;691;-985.8;3.911953073;700;1417.074286;19984.19542;3214080.915;700;-985.5861582;3.909036254;708;19943.89825;3208760.337;708;1418.666667
-985.8;3.911953073;700;1417.074286;19984.19542;3214080.915;700;-985.5861582;3.909036254;708;1416.75565;19943.89825;3208760.337;708;-984.3124128;3.916574333;717;19976.09203;3211816.762;717;1418.270083
-985.5861582;3.909036254;708;1416.75565;19943.89825;3208760.337;708;-984.3124128;3.916574333;717;1418.666667;19976.09203;3211816.762;717;-983.6260388;3.899744291;722;19971.85229;3205226.565;722;1422.735334
-984.3124128;3.916574333;717;1418.666667;19976.09203;3211816.762;717;-983.6260388;3.899744291;722;1418.270083;19971.85229;3205226.565;722;-978.2469304;3.905226984;733;19960.9463;3206687.569;733;1432.712182
-983.6260388;3.899744291;722;1418.270083;19971.85229;3205226.565;722;-978.2469304;3.905226984;733;1422.735334;19960.9463;3206687.569;733;-965.4738956;3.905937009;747;19973.81434;3212928.872;747;1438.250663
-978.2469304;3.905226984;733;1422.735334;19960.9463;3206687.569;733;-965.4738956;3.905937009;747;1432.712182;19973.81434;3212928.872;747;-959.4469496;3.896706094;754;19968.92917;3210815.03;754;1441.840789
-965.4738956;3.905937009;747;1432.712182;19973.81434;3212928.872;747;-959.4469496;3.896706094;754;1438.250663;19968.92917;3210815.03;754;-955.9802632;3.886220775;760;19972.41834;3208514.018;760;1441.529489
-959.4469496;3.896706094;754;1438.250663;19968.92917;3210815.03;754;-955.9802632;3.886220775;760;1441.840789;19972.41834;3208514.018;760;-955.2463958;3.871764813;763;19983.29077;3209977.316;763;1444.837419
-955.9802632;3.886220775;760;1441.840789;19972.41834;3208514.018;760;-955.2463958;3.871764813;763;1441.529489;19983.29077;3209977.316;763;-951.843871;3.86773911;775;19981.28403;3214439.729;775;1448.573436
-955.2463958;3.871764813;763;1441.529489;19983.29077;3209977.316;763;-951.843871;3.86773911;775;1444.837419;19981.28403;3214439.729;775;-949.2822478;3.856749249;783;19975.1861;3215365.294;783;1451.557522
-951.843871;3.86773911;775;1444.837419;19981.28403;3214439.729;775;-949.2822478;3.856749249;783;1448.573436;19975.1861;3215365.294;783;-947.0644753;3.860901786;791;19985.17497;3217591.911;791;1452.83208
-949.2822478;3.856749249;783;1448.573436;19975.1861;3215365.294;783;-947.0644753;3.860901786;791;1451.557522;19985.17497;3217591.911;791;-946.2506266;3.87725295;798;19984.67211;3217118.616;798;1451.783042
-947.0644753;3.860901786;791;1451.557522;19985.17497;3217591.911;791;-946.2506266;3.87725295;798;1452.83208;19984.67211;3217118.616;798;-946.9351621;3.882277047;802;19982.71527;3218156.427;802;1449.065513
-946.2506266;3.87725295;798;1452.83208;19984.67211;3217118.616;798;-946.9351621;3.882277047;802;1451.783042;19982.71527;3218156.427;802;-948.736712;3.892153533;809;19964.5124;3213506.317;809;1447.654791
-946.9351621;3.882277047;802;1451.783042;19982.71527;3218156.427;802;-948.736712;3.892153533;809;1449.065513;19964.5124;3213506.317;809;-950.8906634;3.897260057;814;19980.5119;3215683.581;814;1444.964677
-948.736712;3.892153533;809;1449.065513;19964.5124;3213506.317;809;-950.8906634;3.897260057;814;1447.654791;19980.5119;3215683.581;814;-953.8014616;3.883146724;821;19982.54767;3215914.886;821;1442.390097
-950.8906634;3.897260057;814;1447.654791;19980.5119;3215683.581;814;-953.8014616;3.883146724;821;1444.964677;19982.54767;3215914.886;821;-957.5048309;3.896655102;828;19984.01559;3217725.769;828;1438.273596
-953.8014616;3.883146724;821;1444.964677;19982.54767;3215914.886;821;-957.5048309;3.896655102;828;1442.390097;19984.01559;3217725.769;828;-959.4575866;3.886794818;837;19974.4444;3210204.025;837;1438.113095
-957.5048309;3.896655102;828;1442.390097;19984.01559;3217725.769;828;-959.4575866;3.886794818;837;1438.273596;19974.4444;3210204.025;837;-960.6190476;3.884052778;840;19969.70236;3211067.243;840;1436.3396
-959.4575866;3.886794818;837;1438.273596;19974.4444;3210204.025;837;-960.6190476;3.884052778;840;1438.113095;19969.70236;3211067.243;840;-963.3313749;3.870971505;851;19983.27458;3210151.813;851;1436.50291
-960.6190476;3.884052778;840;1438.113095;19969.70236;3211067.243;840;-963.3313749;3.870971505;851;1436.3396;19983.27458;3210151.813;851;-963.5064028;3.861444331;859;19960.12315;3213605.578;859;1436.810624
-963.3313749;3.870971505;851;1436.3396;19983.27458;3210151.813;851;-963.5064028;3.861444331;859;1436.50291;19960.12315;3213605.578;859;-961.960739;3.864310383;866;19967.28722;3216127.671;866;1436.917526
-963.5064028;3.861444331;859;1436.50291;19960.12315;3213605.578;859;-961.960739;3.864310383;866;1436.810624;19967.28722;3216127.671;866;-961.8190149;3.881108367;873;19975.33692;3215083.346;873;1435.775882
-961.960739;3.864310383;866;1436.810624;19967.28722;3216127.671;866;-961.8190149;3.881108367;873;1436.917526;19975.33692;3215083.346;873;-963.6393629;3.87767225;879;19982.75886;3217639.11;879;1434.384615
