Assembly,OpenOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
90.29743,17,6.32,11.13,253,25,5,3773
91.769455,14,6.54,11.27,310,30,6,4221
91.769455,14,6.54,11.27,254,25,5,3708
91.769455,14,6.54,11.27,253,25,5,2861
92.8,15,4.95,11.78,255,25,5,2902
92.24456,10,4.47,8.18,199,20,4,2194
92.24456,10,4.47,8.18,397,40,8,5750
91.24973,11,3.49,8.36,255,25,5,3650
91.24973,11,3.49,8.36,147,15,3,1573
94.87286,7,0,0,147,15,3,1808
94.87286,7,3.49,8.36,149,15,3,1905
94.87286,7,3.49,8.36,442,45,9,5038
94.87286,7,3.49,8.36,442,45,9,5418
93.849846,9,2.7,6.49,155,15,3,2202
94.64353,8,4.97,11.1,256,25,5,3166
94.64353,8,4.97,11.1,200,20,4,2588
94.64353,8,4.97,11.1,254,25,5,3715
94.22059,10,4.29,10.22,147,15,3,1968
93.88091,9,4.31,7.93,209,20,4,3017
93.92254,10,3.17,7.56,209,20,4,3108
93.92254,10,3.17,7.56,310,30,6,4146
93.92254,10,3.17,7.56,199,20,4,2575
93.03474,12,3.12,8.76,254,25,5,3118
93.03474,12,3.12,8.76,404,40,8,5059
93.03474,12,3.12,8.76,155,15,3,1903
93.728584,14,5.23,10.72,399,40,8,4569
93.989975,13,5.43,11.14,442,45,9,5148
93.989975,13,5.43,11.14,253,25,5,2929
93.989975,13,5.43,11.14,417,40,8,5716
94.35154,15,7.09,12.12,442,45,9,4567
94.35154,15,7.09,12.12,153,15,3,1595
94.35154,15,7.09,12.12,197,20,4,2628
95.098656,18,7.2,11.26,253,25,5,2987
95.098656,18,7.2,11.26,158,15,3,1786
97.25337,16,7.12,11.42,256,25,5,3573
97.66728,14,5.94,10.92,197,20,4,2050
97.36994,13,5.45,10.8,155,15,3,1957
97.36994,13,5.45,10.8,153,15,3,2245
97.36994,13,5.45,10.8,199,20,4,2930
96.6692,16,4.33,9.78,156,15,3,2025
96.6692,16,4.33,9.78,150,15,3,1940
96.6692,16,4.33,9.78,197,20,4,2399
96.4713,16,4.76,9.43,147,15,3,1879
96.4713,16,4.76,9.43,199,20,4,2173
96.4713,16,4.76,9.43,201,20,4,2634
96.16094,18,5.01,10.47,256,25,5,2775
97.318665,17,6.16,11.56,195,20,4,2760
97.318665,17,6.16,11.56,158,15,3,1724
97.318665,17,6.16,11.56,399,40,8,5978
97.928055,17,5.48,10.43,255,25,5,3298
97.928055,17,5.48,10.43,150,15,3,2005
97.928055,17,5.48,10.43,199,20,4,2910
99.14669,16,4.2,10.42,158,15,3,2222
99.14669,16,4.2,10.42,193,20,4,2260
98.87215,12,5.46,12.07,417,40,8,4806
98.87215,12,5.46,12.07,158,15,3,1760
99.29363,11,5.97,11.42,253,25,5,3305
99.29363,11,5.97,11.42,255,25,5,3582
99.29363,11,5.97,11.42,155,15,3,1679
99.29363,11,5.97,11.42,255,25,5,3582
99.56752,15,5.94,11.6,147,15,3,1796
99.56752,15,5.94,11.6,156,15,3,1623
99.56752,15,5.94,11.6,404,40,8,4976
99.56752,15,5.94,11.6,442,45,9,5909
98.95477,16,6.15,11.67,404,40,8,4268
98.95477,16,6.15,11.67,195,20,4,2168
98.95477,16,6.15,11.67,155,15,3,1647
99.30261,18,7.57,11.4,255,25,5,2874
99.30261,18,7.57,11.4,254,25,5,3776
99.30261,18,7.57,11.4,193,20,4,2752
99.30261,18,7.57,11.4,147,15,3,2128
99.14589,15,6.34,10.19,156,15,3,2131
99.14589,15,6.34,10.19,147,15,3,1741
99.291084,16,5.21,10.62,255,25,5,3195
99.291084,16,5.21,10.62,197,20,4,2150
99.291084,16,5.21,10.62,256,25,5,3411
99.291084,16,5.21,10.62,147,15,3,1507
99.291084,16,5.21,10.62,310,30,6,4104
99.291084,16,5.21,10.62,158,15,3,1921
98.832184,18,5.07,10.91,149,15,3,1577
98.959496,17,5.15,11.67,397,40,8,4293
98.959496,17,5.15,11.67,156,15,3,1656
100.500275,15,6.58,11.25,245,25,5,2759
100.500275,15,6.58,11.25,253,25,5,3264
100.500275,15,6.58,11.25,397,40,8,4702
100.500275,15,6.58,11.25,193,20,4,2141
101.284645,12,6.25,12.25,199,20,4,2512
101.284645,12,6.25,12.25,404,40,8,5501
102.52766,13,6.48,11.3,150,15,3,2057
102.52766,13,6.48,11.3,152,15,3,1706
102.59073,13,5.62,11.57,255,25,5,3262
103.45849,12,5.32,11.62,195,20,4,2130
103.45849,12,5.32,11.62,404,40,8,5412
102.43895,11,5.22,10.14,404,40,8,4180
102.43895,11,5.22,10.14,152,15,3,2042
101.6978,9,3.32,7.59,161,15,3,2312
101.6978,9,3.32,7.59,156,15,3,2080
102.01038,10,4.12,8.25,195,20,4,2886
102.01038,10,4.12,8.25,399,40,8,4944
101.40794,11,3.54,7.19,150,15,3,1592
101.40794,11,3.54,7.19,310,30,6,3151
100.86161,9,1.31,3.44,156,15,3,2246
99.637566,7,0.83,1.76,197,20,4,2499
99.00463,6,1.12,2.98,147,15,3,2094
99.00463,6,1.12,2.98,193,20,4,2774
99.00463,6,1.12,2.98,199,20,4,2836
98.824036,6,2.62,5.21,152,15,3,2071
98.824036,6,2.62,5.21,254,25,5,2861
98.824036,6,2.62,5.21,161,15,3,2085
98.16034,9,2.27,5,158,15,3,1830
98.16034,9,2.27,5,199,20,4,2332
98.16034,9,2.27,5,158,15,3,2078
98.152534,9,4.44,10.48,256,25,5,2862
98.152534,9,4.44,10.48,417,40,8,5179
97.75688,11,4.01,9.56,161,15,3,2244
97.75688,11,4.01,9.56,158,15,3,1664
98.644066,9,4.88,9.72,195,20,4,2830
98.644066,9,4.88,9.72,256,25,5,3172
98.26334,9,4.06,8.21,201,20,4,2574
98.26334,9,4.06,8.21,417,40,8,6236
98.26334,9,4.06,8.21,256,25,5,3771
98.457886,10,4.76,10.77,151,15,3,1791
99.373985,10,5.12,10.52,149,15,3,1738
99.373985,10,5.12,10.52,256,25,5,3190
98.91297,11,4.26,7.72,149,15,3,2146
98.91297,11,4.26,7.72,310,30,6,4453
99.87403,12,4.03,9.92,158,15,3,1909
99.87403,12,4.03,9.92,201,20,4,2533
100.048965,14,4.43,10.1,156,15,3,1950
100.048965,14,4.43,10.1,404,40,8,4376
100.10889,12,5.22,11.71,149,15,3,2215
100.334854,12,4.38,10.42,310,30,6,3140
100.334854,12,4.38,10.42,195,20,4,2551
99.82965,13,4.27,10.2,209,20,4,2808
99.82965,13,4.27,10.2,255,25,5,3464
99.82965,13,4.27,10.2,193,20,4,2097
99.82965,13,4.27,10.2,404,40,8,6012
100.477455,14,4.98,11,152,15,3,2029
100.477455,14,4.98,11,150,15,3,2182
100.477455,14,4.98,11,150,15,3,1799
100.477455,14,4.98,11,397,40,8,5612
100.57491,15,5.03,10.34,155,15,3,1676
101.66718,16,5.93,11.21,245,25,5,3323
101.66718,16,5.93,11.21,255,25,5,3084
101.66718,16,5.93,11.21,199,20,4,2435
102.37014,18,6.46,11.29,255,25,5,3407
102.37014,18,6.46,11.29,193,20,4,1993
102.37014,18,6.46,11.29,147,15,3,1470
103.151146,19,6.2,10.58,442,45,9,6500
103.93388,13,4.95,10.53,158,15,3,2142
104.88121,12,6.02,10.4,161,15,3,1859
105.33504,11,5.1,11.09,310,30,6,4143
105.33504,11,5.1,11.09,197,20,4,2625
105.33504,11,5.1,11.09,199,20,4,2630
105.05569,13,4.83,10.68,153,15,3,1877
105.05569,13,4.83,10.68,417,40,8,4722
105.94398,13,5.69,10.08,255,25,5,2670
105.94398,13,5.69,10.08,197,20,4,2759
106.11143,13,4.96,11.08,147,15,3,1742
106.11143,13,4.96,11.08,149,15,3,2082
106.15812,13,4.29,10.27,200,20,4,2697
105.818726,9,0,0,153,15,3,1981
104.7181,5,1.9,4.54,145,15,3,1526
31.442593,10,3.73,8.7,254,25,5,3390
29.279016,7,1.39,3.77,197,20,4,2258
30.389015,7,2.6,5.57,156,15,3,1672
30.389015,7,2.6,5.57,417,40,8,4471
27.856598,8,2.35,5.86,417,40,8,5476
29.91218,9,5.6,10.7,201,20,4,2501
29.608334,8,3.65,7.18,200,20,4,2518
29.608334,8,3.65,7.18,149,15,3,2231
29.608334,8,3.65,7.18,256,25,5,3385
29.608334,8,3.65,7.18,209,20,4,2778
29.608334,8,3.65,7.18,151,15,3,2122
31.333519,11,4.42,10.4,150,15,3,2016
31.333519,11,4.42,10.4,199,20,4,2822
34.110676,12,3.8,7.73,145,15,3,2100
34.110676,12,3.8,7.73,397,40,8,5252
34.110676,12,3.8,7.73,161,15,3,1971
36.58027,14,5.77,11.85,201,20,4,2444
36.58027,14,5.77,11.85,417,40,8,4588
43.67193,14,5.2,9.14,195,20,4,2638
43.67193,14,5.2,9.14,151,15,3,1662
43.67193,14,5.2,9.14,397,40,8,5539
43.67193,14,5.2,9.14,254,25,5,3777
44.199688,15,5.23,11.04,404,40,8,5332
44.199688,15,5.23,11.04,442,45,9,5434
44.199688,15,5.23,11.04,417,40,8,4865
44.199688,15,5.23,11.04,156,15,3,2034
44.101486,16,6.79,10.7,209,20,4,2415
49.429546,14,7.48,10.77,156,15,3,2165
50.85498,13,6.16,9.97,151,15,3,1539
50.85498,13,6.16,9.97,156,15,3,2087
50.85498,13,6.16,9.97,199,20,4,2550
50.85498,13,6.16,9.97,147,15,3,1642
53.22283,16,6,10.85,209,20,4,2821
56.748165,16,5.77,11.7,161,15,3,2357
56.748165,16,5.77,11.7,256,25,5,2724
56.748165,16,5.77,11.7,147,15,3,1476
56.748165,16,5.77,11.7,201,20,4,2067
57.92524,19,5.47,9.95,152,15,3,1657
57.92524,19,5.47,9.95,417,40,8,5339
59.69189,13,5.55,11.32,147,15,3,1810
59.69189,13,5.55,11.32,153,15,3,1592
59.69189,13,5.55,11.32,254,25,5,2972
59.69189,13,5.55,11.32,193,20,4,2100
61.75486,12,4.36,11.54,310,30,6,4310
61.75486,12,4.36,11.54,158,15,3,1736
61.75486,12,4.36,11.54,442,45,9,5920
61.75486,12,4.36,11.54,149,15,3,2179
67.13608,10,4.68,10.74,158,15,3,2048
67.13608,10,4.68,10.74,145,15,3,1968
68.14274,10,3.58,9.41,158,15,3,2216
68.14274,10,3.58,9.41,161,15,3,1643
67.511246,10,3.87,8.4,153,15,3,1817
67.511246,10,3.87,8.4,255,25,5,3119
67.511246,10,3.87,8.4,156,15,3,1982
67.511246,10,3.87,8.4,158,15,3,2350
66.86869,13,4.49,9.6,155,15,3,2052
66.86869,13,4.49,9.6,201,20,4,2075
66.86869,13,4.49,9.6,245,25,5,2455
66.86869,13,4.49,9.6,199,20,4,2965
67.54476,16,4.99,12.08,245,25,5,2541
67.54476,16,4.99,12.08,201,20,4,2286
67.54476,16,4.99,12.08,256,25,5,3099
70.77359,17,6.44,11.08,158,15,3,2323
70.77359,17,6.44,11.08,310,30,6,3937
70.77359,17,6.44,11.08,145,15,3,1576
73.15696,17,5.9,10.09,155,15,3,2304
73.15696,17,5.9,10.09,245,25,5,3297
73.867966,13,6.41,12.08,442,45,9,4940
73.867966,13,6.41,12.08,399,40,8,5438
73.629166,13,5.65,11.52,255,25,5,3609
78.14856,9,4.88,9.96,245,25,5,3066
78.14856,9,4.88,9.96,404,40,8,5183
79.3719,10,4.72,10.04,151,15,3,1770
79.3719,10,4.72,10.04,310,30,6,3905
81.01638,10,4.46,10.78,404,40,8,6000
81.01638,10,4.46,10.78,397,40,8,4976
81.01638,10,4.46,10.78,404,40,8,5466
82.32256,11,4.82,9.64,145,15,3,2174
82.32256,11,4.82,9.64,147,15,3,1552
80.1645,11,3.42,8.36,397,40,8,5225
80.1645,11,3.42,8.36,255,25,5,3787
79.108086,12,2.77,7.01,256,25,5,2789
77.267265,9,1.38,3.68,145,15,3,1954
77.267265,9,1.38,3.68,195,20,4,2670
77.267265,9,1.38,3.68,156,15,3,2188
77.066864,11,1.7,4.9,245,25,5,2741
77.493904,11,3.87,8.82,200,20,4,2142
78.50229,11,4.14,8.17,200,20,4,2548
77.96399,11,3.05,8.93,442,45,9,5497
77.96399,11,3.05,8.93,149,15,3,1941
78.8023,10,2.95,7.93,200,20,4,2830
78.8023,10,2.95,7.93,145,15,3,2055
78.8023,10,2.95,7.93,253,25,5,3461
78.8023,10,2.95,7.93,201,20,4,2803
78.8023,10,2.95,7.93,200,20,4,2034
78.8023,10,2.95,7.93,442,45,9,6199
78.52209,14,4.26,9.53,200,20,4,2196
78.52209,14,4.26,9.53,399,40,8,4816
78.66575,14,6.29,11.95,151,15,3,1883
78.66575,14,6.29,11.95,149,15,3,1515
78.66575,14,6.29,11.95,310,30,6,4448
82.2126,13,6.73,11.42,404,40,8,5837
82.2126,13,6.73,11.42,156,15,3,1721
82.2126,13,6.73,11.42,197,20,4,2722
82.2126,13,6.73,11.42,151,15,3,2059
83.72859,16,6.46,11.12,256,25,5,3823
83.72859,16,6.46,11.12,404,40,8,4069
83.72859,16,6.46,11.12,209,20,4,2905
85.38535,17,5.62,11.29,253,25,5,3104
85.38535,17,5.62,11.29,200,20,4,2380
85.52785,15,6.36,11.13,195,20,4,2545
85.52785,15,6.36,11.13,161,15,3,2378
85.52785,15,6.36,11.13,153,15,3,1579
87.4162,16,6.71,10.91,156,15,3,1917
87.4162,16,6.71,10.91,200,20,4,2586
88.83516,17,6.58,11.42,442,45,9,5084
88.83516,17,6.58,11.42,195,20,4,2016
88.83516,17,6.58,11.42,199,20,4,2813
88.627716,17,4.64,10.08,193,20,4,2146
89.0561,15,3.62,7.46,158,15,3,2036
89.173096,11,2.72,5.93,201,20,4,2709
89.173096,11,2.72,5.93,397,40,8,4953
88.21802,8,3.97,10.41,150,15,3,1779
88.21802,8,3.97,10.41,417,40,8,5606
88.21802,8,3.97,10.41,245,25,5,2571
88.21802,8,3.97,10.41,156,15,3,1627
90.23544,12,4.38,10.09,149,15,3,1643
92.61921,12,5.72,11.18,153,15,3,1594
93.7223,11,4.33,9.45,255,25,5,2828
93.7223,11,4.33,9.45,158,15,3,1652
93.7223,11,4.33,9.45,255,25,5,2598
93.7223,11,4.33,9.45,255,25,5,3270
93.79195,14,4.12,8.83,158,15,3,2049
95.19822,12,5.52,11.28,147,15,3,1890
95.19822,12,5.52,11.28,199,20,4,2692
95.19822,12,5.52,11.28,253,25,5,3214
95.97332,12,4.24,10.44,151,15,3,2208
96.27626,11,5.12,9.6,199,20,4,2691
96.27626,11,5.12,9.6,147,15,3,2031
96.27626,11,5.12,9.6,201,20,4,2809
95.37749,14,3.38,7.25,245,25,5,2596
94.678856,14,5.04,10.47,199,20,4,2588
94.678856,14,5.04,10.47,417,40,8,5543
94.678856,14,5.04,10.47,399,40,8,4615
95.43343,13,5.81,10.43,161,15,3,2171
95.43343,13,5.81,10.43,200,20,4,2816
95.43343,13,5.81,10.43,156,15,3,1753
96.47985,14,6.07,12.77,199,20,4,2205
96.49426,14,5.92,11.23,253,25,5,3713
96.47985,14,6.07,12.77,161,15,3,1953
96.47985,14,6.07,12.77,404,40,8,4558
96.47985,14,6.07,12.77,150,15,3,2181
96.34082,14,5.14,11.37,397,40,8,5694
96.42353,13,6.12,11.49,153,15,3,1643
96.42353,13,6.12,11.49,155,15,3,2069
96.42353,13,6.12,11.49,397,40,8,5544
96.69273,10,3.15,7.06,153,15,3,1573
96.69273,10,3.15,7.06,149,15,3,1922
96.69273,10,3.15,7.06,253,25,5,2929
96.69273,10,3.15,7.06,195,20,4,2390
96.69273,10,3.15,7.06,152,15,3,1764
96.24752,13,2.85,7.43,153,15,3,2022
97.81909,11,4.47,10.34,255,25,5,2917
97.81909,11,4.47,10.34,155,15,3,1998
97.81909,11,4.47,10.34,147,15,3,1621
96.953964,12,2.92,7.97,399,40,8,5706
96.953964,12,2.92,7.97,147,15,3,2164
97.09258,12,4.36,9.73,152,15,3,1804
96.81541,10,3.28,7.88,255,25,5,3717
96.81541,10,3.28,7.88,149,15,3,1649
96.81541,10,3.28,7.88,147,15,3,1860
96.4439,11,3.64,9.36,417,40,8,5024
96.4439,11,3.64,9.36,397,40,8,4884
96.25891,11,4.74,11.23,147,15,3,2170
96.25891,11,4.74,11.23,200,20,4,2558
95.78754,9,4.2,9.73,149,15,3,2205
96.25891,11,4.74,11.23,417,40,8,5847
96.25891,11,4.74,11.23,245,25,5,3134
95.5323,10,4.25,10.89,310,30,6,4638
95.5323,10,4.25,10.89,145,15,3,2087
95.5323,10,4.25,10.89,442,45,9,5398
95.46681,13,5.98,11.4,155,15,3,2039
98.80954,13,4.25,10.08,310,30,6,4394
98.80954,13,4.25,10.08,147,15,3,1576
98.305984,12,3.8,8.19,310,30,6,3102
98.305984,12,3.8,8.19,397,40,8,4184
98.305984,12,3.8,8.19,199,20,4,2840
98.305984,12,3.8,8.19,209,20,4,2929
98.305984,12,3.8,8.19,195,20,4,2137
98.305984,12,3.8,8.19,199,20,4,2899
97.6274,17,5.05,10.98,145,15,3,2020
97.6274,17,5.05,10.98,209,20,4,2271
97.6274,17,5.05,10.98,417,40,8,4212
97.6274,17,5.05,10.98,417,40,8,5147
98.41599,20,7.07,10.12,253,25,5,2751
97.99145,16,6.52,11.38,199,20,4,2824
97.99145,16,6.52,11.38,201,20,4,2900
97.99145,16,6.52,11.38,195,20,4,2897
98.75669,19,7.12,10.69,399,40,8,4148
98.75669,19,7.12,10.69,158,15,3,1628
99.23217,18,6.38,11.94,156,15,3,2044
99.23217,18,6.38,11.94,442,45,9,5289
99.23217,18,6.38,11.94,150,15,3,1664
99.23217,18,6.38,11.94,151,15,3,1666
99.2965,17,6.03,11.02,199,20,4,2448
100.1736,16,5.57,12.03,255,25,5,3470
100.1736,16,5.57,12.03,158,15,3,1643
100.15859,13,4.84,10.64,256,25,5,3066
101.57021,8,4.29,8.4,310,30,6,4258
101.57021,8,4.29,8.4,147,15,3,1857
101.14647,10,2.45,6.44,145,15,3,2005
101.14647,10,2.45,6.44,201,20,4,2367
101.14647,10,2.45,6.44,200,20,4,2200
101.14647,10,2.45,6.44,209,20,4,2339
101.14647,10,2.45,6.44,153,15,3,1553
100.42861,13,3.57,9.47,399,40,8,4475
100.42861,13,3.57,9.47,397,40,8,5839
100.648964,13,6.06,11.23,193,20,4,2812
100.42861,13,3.57,9.47,161,15,3,2141
100.42861,13,3.57,9.47,199,20,4,2832
101.169365,16,5.98,11.07,310,30,6,3503
101.169365,16,5.98,11.07,153,15,3,1998
101.169365,16,5.98,11.07,195,20,4,2340
101.38459,16,6.33,12.14,310,30,6,4070
101.54044,15,6.36,10.39,255,25,5,3120
101.54044,15,6.36,10.39,153,15,3,2053
101.54044,15,6.36,10.39,245,25,5,3350
101.53629,14,5.92,12.45,209,20,4,3050
101.53629,14,5.92,12.45,153,15,3,2186
101.53629,14,5.92,12.45,149,15,3,1789
101.53629,14,5.92,12.45,197,20,4,2276
101.26385,17,5.76,10.49,195,20,4,2691
101.26385,17,5.76,10.49,156,15,3,2337
101.26385,17,5.76,10.49,149,15,3,1988
101.26385,17,5.76,10.49,256,25,5,2688
101.93508,18,6.12,11.56,255,25,5,2761
101.93508,18,6.12,11.56,195,20,4,2292
101.93508,18,6.12,11.56,145,15,3,1845
102.29733,19,6.17,10.69,195,20,4,2181
102.68909,19,6.61,10.26,161,15,3,2412
102.68909,19,6.61,10.26,253,25,5,2719
102.68909,19,6.61,10.26,256,25,5,3732
102.25914,18,6.04,11.65,404,40,8,5475
102.25914,18,6.04,11.65,145,15,3,2034
102.25914,18,6.04,11.65,254,25,5,2678
103.98322,13,4.91,10.78,158,15,3,2290
103.98322,13,4.91,10.78,147,15,3,2131
103.98322,13,4.91,10.78,442,45,9,6274
106.07899,12,5.54,11.34,153,15,3,2112
106.479965,11,5.27,10.44,149,15,3,2229
106.479965,11,5.27,10.44,397,40,8,5600
104.76056,6,0,0,158,15,3,2093
104.76056,6,5.27,10.44,255,25,5,3820
104.139244,6,1.66,4.28,149,15,3,1989
104.139244,6,1.66,4.28,399,40,8,4541
103.716446,8,3.1,8.17,209,20,4,3044
103.716446,8,3.1,8.17,199,20,4,2469
103.90417,10,4.75,11.8,310,30,6,4395
104.38658,10,4.16,9.22,156,15,3,1719
104.15044,10,3.99,8.8,254,25,5,3415
104.23899,10,3.45,7.96,147,15,3,2149
104.23899,10,3.45,7.96,404,40,8,4496
104.23899,10,3.45,7.96,255,25,5,2911
104.23899,10,3.45,7.96,147,15,3,2070
104.23899,10,3.45,7.96,397,40,8,4507
103.95635,15,4.27,11.16,149,15,3,1939
103.95635,15,4.27,11.16,201,20,4,2445
103.95635,15,4.27,11.16,152,15,3,1670
104.031075,16,5.43,11.71,155,15,3,1638
104.031075,16,5.43,11.71,199,20,4,2587
104.031075,16,5.43,11.71,200,20,4,2895
105.00077,15,5.81,10.67,199,20,4,2437
105.00077,15,5.81,10.67,153,15,3,2003
106.241394,17,6.33,11.59,147,15,3,1910
106.34951,16,4.95,9.59,149,15,3,1860
106.34951,16,4.95,9.59,417,40,8,6022
106.34951,16,4.95,9.59,145,15,3,2049
106.150955,15,5.28,11.29,158,15,3,1930
106.150955,15,5.28,11.29,209,20,4,2320
106.150955,15,5.28,11.29,200,20,4,2977
107.38904,12,4.57,10.54,149,15,3,2074
107.38904,12,4.57,10.54,193,20,4,2258
107.38904,12,4.57,10.54,253,25,5,3294
107.38904,12,4.57,10.54,151,15,3,1886
107.38904,12,4.57,10.54,201,20,4,2960
107.38904,12,4.57,10.54,200,20,4,2351
107.38904,12,4.57,10.54,255,25,5,3505
106.97395,16,5.67,10.1,256,25,5,2604
106.97395,16,5.67,10.1,255,25,5,3134
106.97395,16,5.67,10.1,199,20,4,2710
107.64057,17,6.01,11.07,193,20,4,2443
107.64057,17,6.01,11.07,156,15,3,1996
107.53086,16,5.91,10.64,254,25,5,3765
107.60012,16,6.78,11.16,158,15,3,2244
107.60012,16,6.78,11.16,158,15,3,1884
107.47276,15,5.38,10.78,197,20,4,2202
107.47276,15,5.38,10.78,256,25,5,2673
107.47276,15,5.38,10.78,193,20,4,2276
107.11987,16,5.03,10.8,145,15,3,1869
107.11987,16,5.03,10.8,199,20,4,2159
107.11987,16,5.03,10.8,151,15,3,1920
107.11987,16,5.03,10.8,253,25,5,3116
107.11987,16,5.03,10.8,245,25,5,3152
107.036224,19,5.12,11.52,193,20,4,2190
107.036224,19,5.12,11.52,147,15,3,1545
107.036224,19,5.12,11.52,156,15,3,2087
107.020004,17,6.12,11.58,417,40,8,4639
107.020004,17,6.12,11.58,254,25,5,3339
106.62225,16,6.4,11.49,245,25,5,3666
106.62225,16,6.4,11.49,256,25,5,2628
106.968895,16,6.69,10.35,156,15,3,1589
106.968895,16,6.69,10.35,147,15,3,1672
106.968895,16,6.69,10.35,256,25,5,2756
106.968895,16,6.69,10.35,245,25,5,2785
106.62772,16,6.52,11.74,161,15,3,1935
106.62772,16,6.52,11.74,151,15,3,1874
106.62772,16,6.52,11.74,152,15,3,2237
106.62772,16,6.52,11.74,161,15,3,1983
106.62772,16,6.52,11.74,158,15,3,1985
106.62772,16,6.52,11.74,149,15,3,1867
106.61307,19,7.22,11.04,253,25,5,2870
106.61307,19,7.22,11.04,197,20,4,2498
106.61307,19,7.22,11.04,153,15,3,1595
106.61307,19,7.22,11.04,147,15,3,2090
106.758484,19,6.84,11.62,150,15,3,2158
106.587105,20,6.49,11.68,156,15,3,1633
25.321064,9,4.86,10.81,397,40,8,4899
25.321064,9,4.86,10.81,310,30,6,4505
25.511457,10,3.01,5.94,256,25,5,2860
25.511457,10,3.01,5.94,201,20,4,2827
29.394886,8,4.67,9.99,255,25,5,2768
29.394886,8,4.67,9.99,404,40,8,4161
32.795193,8,4.24,9.24,158,15,3,1771
31.326488,9,2.05,5.52,151,15,3,1699
31.326488,9,2.05,5.52,150,15,3,2206
31.326488,9,2.05,5.52,152,15,3,1925
31.326488,9,2.05,5.52,442,45,9,4508
32.140575,13,3.26,7.8,147,15,3,2037
32.140575,13,3.26,7.8,310,30,6,3771
41.760143,11,4.75,10.3,155,15,3,1614
41.760143,11,4.75,10.3,150,15,3,1998
41.760143,11,4.75,10.3,310,30,6,3719
41.967106,9,4.26,10.96,195,20,4,2508
41.967106,9,4.26,10.96,158,15,3,1690
41.908333,9,2.05,5.58,397,40,8,4350
43.026093,8,4.46,10.57,156,15,3,2135
43.026093,8,4.46,10.57,158,15,3,1649
43.026093,8,4.46,10.57,417,40,8,4442
43.026093,8,4.46,10.57,158,15,3,1809
43.026093,8,4.46,10.57,245,25,5,3197
45.201893,12,5.2,11.12,254,25,5,3256
48.78741,13,5.49,11.32,417,40,8,5525
48.78741,13,5.49,11.32,417,40,8,4773
48.78741,13,5.49,11.32,417,40,8,4564
48.78741,13,5.49,11.32,161,15,3,2182
48.78741,13,5.49,11.32,145,15,3,2124
51.56719,16,7.56,10.7,200,20,4,2450
51.56719,16,7.56,10.7,156,15,3,1913
51.56719,16,7.56,10.7,149,15,3,1767
51.56719,16,7.56,10.7,197,20,4,2716
53.148335,17,7.59,10.81,397,40,8,5476
53.148335,17,7.59,10.81,150,15,3,2025
53.148335,17,7.59,10.81,256,25,5,2817
56.23189,17,7.58,11.36,397,40,8,5241
56.23189,17,7.58,11.36,256,25,5,2963
56.23189,17,7.58,11.36,153,15,3,1792
58.504013,20,6.56,11.06,145,15,3,2093
58.504013,20,6.56,11.06,150,15,3,1607
61.085648,21,8.11,9.99,156,15,3,2245
62.36954,17,6.09,10.57,404,40,8,4430
63.965763,15,6.59,11.52,199,20,4,2803
63.965763,15,6.59,11.52,417,40,8,5819
64.62493,14,6.18,10.49,149,15,3,1686
68.43207,11,4.22,9.55,152,15,3,1864
68.43207,11,4.22,9.55,199,20,4,2581
68.43207,11,4.22,9.55,149,15,3,1984
66.567215,11,2,4.91,161,15,3,2009
64.05104,10,3,7.32,161,15,3,2215
64.05104,10,3,7.32,158,15,3,2227
62.34084,11,1.15,3.09,150,15,3,2172
62.34084,11,1.15,3.09,151,15,3,1699
63.484722,9,2.97,7.62,147,15,3,1894
63.484722,9,2.97,7.62,156,15,3,2330
61.897606,8,1.22,1.73,151,15,3,2070
61.631554,8,3.88,7.57,256,25,5,3263
61.631554,8,3.88,7.57,397,40,8,5521
61.021328,7,3.38,7.97,245,25,5,3287
62.078587,7,3.4,8.06,149,15,3,1541
62.078587,7,3.4,8.06,149,15,3,2189
62.506393,8,3.43,9.1,158,15,3,2121
62.506393,8,3.43,9.1,150,15,3,1647
62.458286,8,3.9,7.03,155,15,3,2216
62.391666,9,2.94,7.44,153,15,3,2122
60.884506,8,0.44,1.23,149,15,3,1736
60.884506,8,0.44,1.23,197,20,4,2586
60.884506,8,0.44,1.23,254,25,5,3435
60.46076,9,3.29,6.74,417,40,8,4412
63.65768,6,3.01,6.56,156,15,3,1912
63.65768,6,3.01,6.56,197,20,4,2453
62.57019,7,1.99,4.75,209,20,4,2106
62.57019,7,1.99,4.75,158,15,3,1782
64.3594,9,2.3,6.44,147,15,3,1951
64.3594,9,2.3,6.44,255,25,5,2830
64.44213,9,3.24,7.2,149,15,3,2168
70.32991,8,3.03,6.78,310,30,6,3664
69.096054,7,1.21,2.64,310,30,6,3658
69.096054,7,1.21,2.64,254,25,5,2919
68.30898,7,3.38,7.85,145,15,3,1611
68.30898,7,3.38,7.85,156,15,3,2144
68.30898,7,3.38,7.85,404,40,8,5217
68.81144,8,3.99,9.38,193,20,4,2325
68.81144,8,3.99,9.38,442,45,9,4925
71.876495,9,5.92,11.69,442,45,9,4555
71.876495,9,5.92,11.69,200,20,4,2238
75.7958,11,6.7,11.41,201,20,4,2217
80.427315,11,5.92,10.85,199,20,4,2520
81.54064,12,4.65,9.17,145,15,3,1498
80.98825,11,1.92,5.55,153,15,3,1811
80.98825,11,1.92,5.55,256,25,5,3706
